0,1766998687735,1766998687735,1,2
1,1766998687755,1766998687755,1,0
2,1766998687788,1766998687788,1,1
3,1766998687821,1766998687821,1,0
4,1766998687854,1766998687854,1,1
5,1766998687887,1766998687887,1,1
6,1766998687921,1766998687921,1,0
7,1766998687954,1766998687954,1,0
8,1766998687987,1766998687987,1,1
9,1766998688021,1766998688021,1,0
10,1766998688054,1766998688054,1,0
11,1766998688087,1766998688121,1,0
12,1766998688121,1766998688121,1,1
13,1766998688154,1766998688154,1,1
14,1766998688187,1766998688187,1,1
15,1766998688221,1766998688221,1,0
16,1766998688254,1766998688254,1,1
17,1766998688287,1766998688288,1,0
18,1766998688321,1766998688321,1,0
19,1766998688354,1766998688354,1,0
20,1766998688387,1766998688387,1,0
21,1766998688421,1766998688421,1,1
22,1766998688454,1766998688454,1,0
23,1766998688488,1766998688488,1,1
24,1766998688521,1766998688521,1,1
25,1766998688554,1766998688554,1,0
26,1766998688587,1766998688587,1,0
27,1766998688621,1766998688621,1,0
28,0,1766998688654,1,1
29,1766998688688,1766998688688,1,0
30,1766998688721,1766998688721,1,0
31,1766998688754,1766998688754,1,0
32,1766998688787,1766998688788,1,0
33,1766998688821,1766998688821,1,1
34,1766998688854,1766998688854,1,0
35,1766998688887,1766998688887,1,0
36,1766998688921,1766998688921,1,0
37,1766998688954,1766998688954,1,0
38,1766998688987,1766998688987,1,0
39,1766998689021,1766998689021,1,0
40,1766998689054,1766998689054,1,0
41,1766998689087,1766998689087,1,0
42,1766998689121,1766998689121,1,0
43,1766998689154,1766998689154,1,1
44,1766998689187,1766998689187,1,0
45,1766998689221,1766998689221,1,0
46,1766998689254,1766998689254,1,0
47,1766998689287,1766998689287,1,1
48,1766998689321,1766998689321,1,1
49,1766998689354,1766998689354,1,0
50,1766998689387,1766998689387,1,1
51,1766998689421,1766998689421,1,0
52,1766998689454,1766998689454,1,0
53,1766998689487,1766998689487,1,0
54,1766998689521,1766998689521,1,0
55,1766998689554,1766998689554,1,0
56,1766998689587,1766998689587,1,0
57,1766998689621,1766998689621,1,0
58,1766998689654,1766998689654,1,0
59,1766998689687,1766998689687,1,1
60,1766998689721,1766998689721,1,0
61,1766998689754,1766998689754,1,0
62,1766998689787,1766998689787,1,0
63,1766998689821,1766998689821,1,0
64,1766998689854,1766998689854,1,0
65,1766998689887,1766998689888,1,0
66,1766998689921,1766998689921,1,0
67,1766998689954,1766998689954,1,0
