0,1766996622113,1766996622163,1,0
1,1766996622132,1766996622182,1,0
2,1766996622165,1766996622316,1,0
3,1766996622198,1766996622316,1,1
4,1766996622232,1766996622316,1,0
5,1766996622265,1766996622316,1,0
6,1766996622298,1766996622348,1,0
7,1766996622332,1766996622382,1,0
8,1766996622365,1766996622415,1,0
9,1766996622398,1766996622448,1,0
10,1766996622432,1766996622482,1,0
11,1766996622465,1766996622515,1,0
12,1766996622498,1766996622548,1,0
13,1766996622532,1766996622582,1,0
14,1766996622565,1766996622615,1,1
15,1766996622598,1766996622648,1,0
16,1766996622632,1766996622682,1,0
17,1766996622665,1766996622715,1,1
18,1766996622698,1766996622748,1,0
19,1766996622732,1766996622782,1,0
20,1766996622765,1766996622815,1,0
21,1766996622798,1766996622848,1,1
22,1766996622832,1766996622882,1,0
23,1766996622865,1766996622915,1,0
24,1766996622898,1766996622948,1,0
25,1766996622932,1766996622982,1,0
26,1766996622965,1766996623015,1,0
27,1766996622998,1766996623048,1,1
28,1766996623032,1766996623082,1,0
29,1766996623065,1766996623115,1,0
30,1766996623098,1766996623148,1,0
31,1766996623132,1766996623182,1,0
32,1766996623165,1766996623215,1,0
33,1766996623198,1766996623248,1,0
34,1766996623232,1766996623282,1,0
35,1766996623265,1766996623315,1,0
36,1766996623298,1766996623348,1,0
37,1766996623331,1766996623381,1,0
38,1766996623365,1766996623415,1,0
39,1766996623398,1766996623448,1,1
40,1766996623432,1766996623482,1,0
41,1766996623465,1766996623515,1,0
42,1766996623498,1766996623548,1,1
43,1766996623531,1766996623582,1,0
44,1766996623565,1766996623748,1,0
45,1766996623598,1766996623748,1,0
46,1766996623631,1766996623748,1,0
47,1766996623665,1766996623748,1,0
48,1766996623698,1766996623748,1,0
49,1766996623731,1766996623782,1,0
50,1766996623765,1766996623815,1,1
51,1766996623798,1766996623848,1,0
52,1766996623831,1766996623881,1,0
53,1766996623865,1766996623915,1,0
54,1766996623898,1766996623948,1,0
55,1766996623931,1766996623981,1,0
56,1766996623965,1766996624015,1,0
57,1766996623998,1766996624048,1,1
58,1766996624032,1766996624082,1,1
59,1766996624065,1766996624115,1,0
60,1766996624098,1766996624148,1,0
61,1766996624132,1766996624182,1,0
62,1766996624165,1766996624215,1,0
63,1766996624198,1766996624248,1,0
64,1766996624232,1766996624282,1,0
65,1766996624265,1766996624315,1,0
66,1766996624298,1766996624348,1,0
67,1766996624331,1766996624381,1,0
68,1766996624365,1766996624415,1,0
69,0,1766996624448,1,1
70,1766996624432,1766996624482,1,0
71,1766996624465,1766996624515,1,0
72,1766996624498,1766996624548,1,0
73,1766996624532,1766996624582,1,0
74,1766996624565,1766996624615,1,0
75,1766996624598,1766996624648,1,1
76,1766996624632,1766996624682,1,0
77,1766996624665,1766996624715,1,1
78,1766996624698,1766996624748,1,0
79,1766996624731,1766996624782,1,0
80,1766996624765,1766996624815,1,0
81,1766996624798,1766996624848,1,0
82,1766996624831,1766996624881,1,1
83,1766996624865,1766996624915,1,0
84,1766996624898,1766996624948,1,0
85,1766996624932,1766996624982,1,0
86,1766996624965,1766996625015,1,1
87,1766996624998,1766996625048,1,0
88,1766996625031,1766996625082,1,1
89,1766996625065,1766996625115,1,1
90,1766996625098,1766996625148,1,0
91,1766996625131,1766996625182,1,0
92,1766996625165,1766996625215,1,0
93,1766996625198,1766996625248,1,0
94,1766996625231,1766996625282,1,0
95,1766996625265,1766996625315,1,1
96,1766996625298,1766996625348,1,0
97,1766996625332,1766996625382,1,1
98,1766996625365,1766996625415,1,1
99,1766996625398,1766996625448,1,0
100,1766996625432,1766996625482,1,0
101,1766996625465,1766996625515,1,1
102,1766996625498,1766996625648,1,0
103,1766996625532,1766996625648,1,1
104,1766996625565,1766996625648,1,0
105,1766996625598,1766996625648,1,0
106,1766996625632,1766996625682,1,0
107,1766996625665,1766996625715,1,1
108,1766996625698,1766996625748,1,0
109,1766996625732,1766996625782,1,0
110,1766996625765,1766996625815,1,0
111,1766996625798,1766996625848,1,1
112,1766996625832,1766996625882,1,0
113,1766996625865,1766996625915,1,0
114,1766996625898,1766996625948,1,0
115,1766996625932,1766996625982,1,0
116,1766996626098,1766996626148,1,1
117,1766996625998,1766996626148,1,0
118,1766996626031,1766996626148,1,0
119,1766996626065,1766996626148,1,0
120,1766996626098,1766996626148,1,0
121,1766996626131,1766996626182,1,0
122,1766996626165,1766996626215,1,0
123,1766996626198,1766996626248,1,1
124,1766996626232,1766996626282,1,0
125,1766996626265,1766996626315,1,0
126,1766996626298,1766996626348,1,0
127,1766996626331,1766996626382,1,1
128,1766996626365,1766996626415,1,0
129,1766996626398,1766996626448,1,0
130,1766996626431,1766996626481,1,1
131,1766996626465,1766996626515,1,0
132,1766996626498,1766996626548,1,0
133,1766996626532,1766996626582,1,0
134,1766996626565,1766996626615,1,0
135,1766996626598,1766996626648,1,0
136,1766996626631,1766996626681,1,0
137,1766996626665,1766996626715,1,1
138,1766996626698,1766996626748,1,1
139,1766996626731,1766996626782,1,0
140,1766996626765,1766996626815,1,1
141,1766996626798,1766996626848,1,0
142,1766996626831,1766996626881,1,0
143,1766996626865,1766996626915,1,0
144,1766996626898,1766996626948,1,1
145,1766996626931,1766996626982,1,0
146,1766996626965,1766996627015,1,1
147,1766996626998,1766996627048,1,0
148,1766996627031,1766996627082,1,0
149,1766996627065,1766996627115,1,0
150,1766996627098,1766996627148,1,0
151,1766996627131,1766996627182,1,0
152,1766996627165,1766996627215,1,0
153,1766996627198,1766996627248,1,0
