0,1766998017901,1766998017951,1,0
1,1766998017921,1766998017971,1,0
2,1766998017954,1766998018004,1,0
3,1766998017987,1766998018037,1,0
4,1766998018021,1766998018071,1,0
5,1766998018054,1766998018104,1,0
6,1766998018087,1766998018137,1,0
7,1766998018121,1766998018171,1,0
8,1766998018154,1766998018204,1,0
9,1766998018187,1766998018237,1,0
10,1766998018221,1766998018271,1,0
11,1766998018254,1766998018304,1,0
12,1766998018287,1766998018337,1,0
13,1766998018320,1766998018370,1,0
14,1766998018354,1766998018404,1,0
15,1766998018387,1766998018437,1,0
16,1766998018421,1766998018471,1,0
17,1766998018454,1766998018504,1,0
18,1766998018487,1766998018537,1,0
19,1766998018520,1766998018570,1,0
20,1766998018554,1766998018604,1,0
21,1766998018587,1766998018637,1,0
22,1766998018620,1766998018671,1,0
23,1766998018654,1766998018704,1,0
24,1766998018687,1766998018737,1,0
25,1766998018721,1766998018771,1,0
26,1766998018754,1766998018804,1,0
27,1766998018787,1766998018837,1,0
28,1766998018820,1766998018870,1,0
29,1766998018854,1766998018904,1,0
30,1766998018887,1766998018937,1,0
31,1766998018920,1766998018971,1,0
32,1766998018954,1766998019004,1,0
33,1766998018987,1766998019037,1,0
34,1766998019021,1766998019071,1,0
35,1766998019054,1766998019104,1,0
36,1766998019087,1766998019137,1,0
37,1766998019120,1766998019170,1,0
38,1766998019154,1766998019204,1,0
39,1766998019187,1766998019237,1,0
40,1766998019220,1766998019270,1,0
41,1766998019254,1766998019304,1,0
42,1766998019287,1766998019337,1,0
43,1766998019320,1766998019370,1,0
44,1766998019354,1766998019404,1,0
45,1766998019387,1766998019437,1,0
46,1766998019420,1766998019470,1,0
47,1766998019454,1766998019504,1,0
48,1766998019487,1766998019537,1,0
49,1766998019520,1766998019570,1,0
50,1766998019554,1766998019604,1,0
51,1766998019587,1766998019637,1,0
52,1766998019620,1766998019670,1,0
53,1766998019654,1766998019704,1,0
54,1766998019687,1766998019737,1,0
55,1766998019720,1766998019770,1,0
56,1766998019754,1766998019804,1,0
57,1766998019787,1766998019837,1,0
58,1766998019820,1766998019870,1,0
59,1766998019854,1766998019904,1,0
60,1766998019887,1766998019937,1,0
61,1766998019920,1766998019970,1,0
62,1766998019954,1766998020004,1,0
63,1766998019987,1766998020037,1,0
64,1766998020020,1766998020071,1,0
65,1766998020054,1766998020104,1,0
66,1766998020087,1766998020137,1,0
67,1766998020120,1766998020170,1,0
68,1766998020154,1766998020204,1,0
69,1766998020187,1766998020237,1,0
70,1766998020220,1766998020270,1,0
71,1766998020254,1766998020304,1,0
72,1766998020287,1766998020337,1,0
73,1766998020321,1766998020371,1,0
74,1766998020354,1766998020404,1,0
75,1766998020387,1766998020437,1,0
76,1766998020420,1766998020470,1,0
77,1766998020454,1766998020504,1,0
78,1766998020487,1766998020537,1,0
79,1766998020520,1766998020570,1,0
80,1766998020554,1766998020604,1,0
81,1766998020587,1766998020637,1,0
82,1766998020620,1766998020670,1,0
83,1766998020654,1766998020704,1,0
84,1766998020687,1766998020737,1,0
85,1766998020720,1766998020770,1,0
86,1766998020754,1766998020804,1,0
87,1766998020787,1766998020837,1,0
88,1766998020820,1766998020870,1,0
89,1766998020854,1766998020904,1,0
90,1766998020887,1766998020937,1,0
91,1766998020920,1766998020970,1,0
92,1766998020954,1766998021004,1,0
93,1766998020987,1766998021037,1,0
94,1766998021020,1766998021070,1,0
95,1766998021054,1766998021104,1,0
96,1766998021087,1766998021137,1,0
97,1766998021121,1766998021171,1,0
98,1766998021154,1766998021204,1,0
99,1766998021187,1766998021237,1,0
100,1766998021220,1766998021271,1,0
101,1766998021254,1766998021304,1,0
102,1766998021287,1766998021337,1,0
103,1766998021320,1766998021371,1,0
104,1766998021354,1766998021404,1,0
105,1766998021387,1766998021437,1,0
106,1766998021420,1766998021470,1,0
107,1766998021454,1766998021504,1,0
108,1766998021487,1766998021537,1,0
109,1766998021520,1766998021571,1,0
110,1766998021554,1766998021604,1,0
111,1766998021587,1766998021637,1,0
112,1766998021620,1766998021670,1,0
113,1766998021654,1766998021704,1,0
114,1766998021687,1766998021737,1,0
115,1766998021720,1766998021770,1,0
116,1766998021754,1766998021804,1,0
117,1766998021787,1766998021837,1,0
118,1766998021820,1766998021870,1,0
119,1766998021854,1766998021904,1,0
120,1766998021887,1766998021937,1,0
121,1766998021920,1766998021970,1,0
122,1766998021954,1766998022004,1,0
123,1766998021987,1766998022037,1,0
124,1766998022020,1766998022070,1,0
125,1766998022054,1766998022104,1,0
126,1766998022087,1766998022137,1,0
127,1766998022120,1766998022170,1,0
128,1766998022154,1766998022204,1,0
129,1766998022187,1766998022237,1,0
130,1766998022220,1766998022270,1,0
131,1766998022254,1766998022304,1,0
132,1766998022287,1766998022337,1,0
133,1766998022320,1766998022370,1,0
134,1766998022354,1766998022404,1,0
135,1766998022387,1766998022437,1,0
136,1766998022420,1766998022470,1,0
137,1766998022454,1766998022504,1,0
138,1766998022487,1766998022537,1,0
139,1766998022520,1766998022570,1,0
140,1766998022554,1766998022604,1,0
141,1766998022587,1766998022637,1,0
142,1766998022620,1766998022670,1,0
143,1766998022654,1766998022704,1,0
144,1766998022687,1766998022737,1,0
145,1766998022720,1766998022770,1,0
146,1766998022754,1766998022804,1,0
147,1766998022787,1766998022837,1,0
148,1766998022820,1766998022870,1,0
149,1766998022854,1766998022904,1,0
150,1766998022887,1766998022937,1,0
151,1766998022920,1766998022970,1,0
152,1766998022954,1766998023004,1,0
153,1766998022987,1766998023037,1,0
154,1766998023020,1766998023070,1,0
155,1766998023054,1766998023104,1,0
156,1766998023087,1766998023137,1,0
157,1766998023121,1766998023171,1,0
158,1766998023154,1766998023204,1,0
159,1766998023187,1766998023237,1,0
160,1766998023221,1766998023271,1,0
